names,budget_x,revenue,score_scaled,budget_x_scaled,revenue_scaled,year_scaled,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_Unknown,genre_War,genre_Western,lang_ Chinese,lang_ English,lang_ French,lang_ German,lang_ Italian,lang_ Japanese,lang_ Korean,"lang_ Spanish, Castilian",lang_Other,country_ES,country_FR,country_GB,country_HK,country_IT,country_JP,country_KR,country_Other,country_US,status_ Post Production,status_ Released
A Day to Die,5000000.0,98616.0,-0.4166666666666667,-0.49690812720848054,-0.4047100160878424,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Sonic Drone Home,190000000.0,382903175.2,0.5,1.5459363957597174,0.5702650789118748,0.5,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Tom and Jerry: The Fast and the Furry,123440000.0,705791389.6,0.3333333333333333,0.8109540636042403,1.3926376446065656,-0.4444444444444444,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Beyond Infinity: Buzz and the Journey to Lightyear,90100000.0,414551647.4,0.5,0.44280035335689044,0.650871413001197,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Pearl,1000000.0,9423445.0,0.75,-0.541077738515901,-0.3809603615405433,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nightbooks,119600000.0,400881081.0,-0.16666666666666666,0.7685512367491166,0.6160534844937773,0.4444444444444444,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Queen of Spades,89000000.0,356423971.8,0.0,0.43065371024734983,0.5028244927694728,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Avatar: Scene Deconstruction,90100000.0,414551647.4,0.5,0.44280035335689044,0.650871413001197,-0.2222222222222222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
The Curious Case of Benjamin Button,160000000.0,329631958.0,0.9166666666666666,1.2146643109540636,0.43458720151442987,-0.2777777777777778,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Léon: The Professional,16000000.0,45284974.0,1.5,-0.3754416961130742,-0.2896236812338106,-1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Cloudy with a Chance of Meatballs,100000000.0,236827677.0,0.08333333333333333,0.5521201413427562,0.1982215143516437,-0.2222222222222222,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"As Above, So Below",5000000.0,41824066.0,0.16666666666666666,-0.49690812720848054,-0.29843835970351595,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
The School of the Magical Animals,11700000.0,13128530.0,-0.25,-0.42292402826855124,-0.3715237821868222,0.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Tarumama,66500000.0,865251451.2,-1.5833333333333333,0.18219964664310953,1.7987707090403517,0.4444444444444444,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
Fantastic Beasts: The Crimes of Grindelwald,200000000.0,648455339.0,0.3333333333333333,1.6563604240282686,1.2466069351043898,0.2777777777777778,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Focus,65000000.0,168065700.0,0.3333333333333333,0.16563604240282687,0.023089809551552664,0.1111111111111111,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Barbie Mariposa,123000000.0,544213599.8,0.16666666666666666,0.806095406360424,0.9811108819961075,-0.2777777777777778,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Ancient Chinese Whorehouse,163600000.0,812667214.2,-1.25,1.254416961130742,1.6648425197530947,-1.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
The School Teacher,70800000.0,591573175.2,-0.8333333333333334,0.22968197879858657,1.1017322419434876,-2.111111111111111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Darby and the Dead,115200000.0,243434798.2,-0.4166666666666667,0.7199646643109541,0.215049366750024,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Monster House,75000000.0,141267370.0,0.16666666666666666,0.2760600706713781,-0.04516356860096066,-0.3888888888888889,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Evil Dead II,3500000.0,5927557.0,0.9166666666666666,-0.5134717314487632,-0.3898641315009413,-1.4444444444444444,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vesper,44740000.0,889529.0,0.0,-0.058083038869257954,-0.4026956187699969,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Teenage Mutant Ninja Turtles: Out of the Shadows,135000000.0,245328374.0,-0.4166666666666667,0.9386042402826855,0.21987216522805783,0.16666666666666666,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Dragon Ball Super: Broly,8500000.0,122747755.0,1.1666666666666667,-0.4582597173144876,-0.09233166772631504,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Green Inferno,1000000.0,12931420.0,-0.6666666666666666,-0.541077738515901,-0.3720258068789445,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
The Angry Birds Movie,73000000.0,352288341.0,-0.25,0.2539752650176678,0.49229134488706444,0.16666666666666666,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Marmaduke,50000000.0,89895930.0,-0.8333333333333334,0.0,-0.17600285301006932,0.5,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
I Spit on Your Grave III: Vengeance is Mine,3970000.0,144420.0,-0.5833333333333334,-0.5082818021201413,-0.4045933566641806,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Cloudy with a Chance of Meatballs 2,78000000.0,274392649.0,-0.08333333333333333,0.30918727915194344,0.2938967388602073,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Dragon Ball Z: Gather Together! Goku's World,143000000.0,536922531.6,0.5833333333333334,1.0269434628975265,0.9625410668251487,-1.1666666666666667,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Porno document: Toruko tokkyû bin,201000000.0,1011696957.05,2.0,1.6674028268551238,2.1717566559077928,-1.7222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Over the Hedge,80000000.0,343397247.0,0.0,0.33127208480565373,0.46964638152660343,-0.3888888888888889,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Student,167400000.0,997517367.8,-1.3333333333333333,1.2963780918727916,2.135642283589534,0.1111111111111111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
Trollhunters: Rise of the Titans,123600000.0,528996094.2,1.0,0.8127208480565371,0.9423530129701351,0.4444444444444444,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Hatching,3896000.0,490000.0,-0.16666666666666666,-0.5090989399293286,-0.4037131897872915,0.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Cinderella III: A Twist in Time,132000000.0,527765510.6,0.0,0.9054770318021201,0.9392188069282258,-0.3333333333333333,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Undisputed,20000000.0,12398628.0,0.0,-0.33127208480565373,-0.3733827889689715,-0.6111111111111112,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Night at the Museum: Secret of the Tomb,127000000.0,353756621.0,-0.25,0.8502650176678446,0.4960309462007945,0.05555555555555555,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Woody Woodpecker,10000000.0,232887659.4,0.16666666666666666,-0.4416961130742049,0.1881865789216987,0.2222222222222222,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Gods of Egypt,140000000.0,138836756.0,-0.75,0.9938162544169611,-0.05135416392853492,0.16666666666666666,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Valerian and the City of a Thousand Planets,180000000.0,215098356.0,0.08333333333333333,1.435512367491166,0.14287852979960822,0.2222222222222222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Bad Boys,23000000.0,141247413.0,0.25,-0.29814487632508835,-0.04521439761410401,-1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Snowpiercer,40000000.0,86808204.0,0.3333333333333333,-0.11042402826855123,-0.18386706433627314,0.05555555555555555,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Prison 77,67800000.0,653988016.4,0.75,0.1965547703180212,1.260698258062875,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
Ip Man: Kung Fu Master,104900000.0,295956304.8,0.25,0.6062279151943463,0.3488177863160763,0.4444444444444444,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Tax Collector,30000000.0,1309971.0,-0.6666666666666666,-0.22084805653710246,-0.4016247838777779,0.3888888888888889,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Beverly Hills Chihuahua,20000000.0,154218168.0,-1.0,-0.33127208480565373,-0.012178837340810746,-0.2777777777777778,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Anacondas: The Hunt for the Blood Orchid,25000000.0,70326393.0,-0.9166666666666666,-0.2760600706713781,-0.22584502635186343,-0.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"Yes, No, or Maybe Half?",117000000.0,310581759.0,0.5,0.7398409893992933,0.3860677439128692,0.3888888888888889,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Cuando Sea Joven,121500000.0,895465912.4,1.75,0.7895318021201413,1.87572472244186,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
All Saints,2000000.0,5946780.0,-0.25,-0.5300353356890459,-0.38981517193188514,0.2222222222222222,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Final Destination 3,25000000.0,112798051.0,-0.3333333333333333,-0.2760600706713781,-0.1176728330010756,-0.3888888888888889,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Invasion,8819200.0,32104054.0,0.3333333333333333,-0.4547349823321555,-0.32319451632532664,0.3888888888888889,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
Sword Art Online: The Movie – Ordinal Scale,52023622.6,20725409.0,1.0,0.022345655918727933,-0.3521750893702964,0.2222222222222222,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Chor Nikal Ke Bhaga,68200000.0,533415608.8,0.5833333333333334,0.20097173144876326,0.953609192039665,0.5555555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
Saul: The Journey to Damascus,81200000.0,472749495.2,0.5833333333333334,0.34452296819787986,0.7990970566721204,0.05555555555555555,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
Mission: Impossible III,150000000.0,399387745.0,0.16666666666666666,1.1042402826855124,0.6122500673884292,-0.3888888888888889,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Más respeto que soy tu madre,95240000.0,570086135.4,0.4166666666666667,0.4995583038869258,1.0470063298121155,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
Martyrs,6500000.0,1100000.0,0.6666666666666666,-0.4803445229681979,-0.4021595645922501,-0.2777777777777778,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
The Medium,29296922.0,7230000.0,0.4166666666666667,-0.22861172703180213,-0.3865469048453589,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
All the Old Knives,172000000.0,558932442.4,-0.3333333333333333,1.3471731448763251,1.0185986929882522,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
How I Became a Superhero,18000000.0,136893678.6,-0.3333333333333333,-0.35335689045936397,-0.05630303934583901,0.3888888888888889,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Awake,8600000.0,32968648.0,-0.4166666666666667,-0.4571554770318021,-0.32099245891240596,0.4444444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Queenpins,7000000.0,245194227.0,0.0,-0.4748233215547703,0.21953050267225585,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"I, Robot",105000000.0,348629585.0,0.3333333333333333,0.6073321554770318,0.4829727620934434,-0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Passenger,158740000.0,297572432.0,-0.5,1.2007508833922262,0.3529339435887183,0.4444444444444444,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
Sex Stories,73800000.0,346352260.6,-0.4166666666666667,0.2628091872791519,0.47717258411783287,-0.7777777777777778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
